         134227839 function calls (133581560 primitive calls) in 566.056 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      230    0.003    0.000    0.009    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:638(__init__)
     1096    0.003    0.000    0.003    0.000 {built-in method bottleneck.reduce.nanmean}
     1117    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1539(__init__)
     1120    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:47(__init__)
     4446    0.003    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1737(<genexpr>)
     5994    0.003    0.000    0.003    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\hydraulics.py:40(canopy_storage_capacity)
      292    0.003    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:450(normpath)
      139    0.003    0.000    0.031    0.000 <frozen importlib._bootstrap_external>:969(get_data)
     1096    0.003    0.000    0.156    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:10740(mean)
     1096    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:38(_check_for_default_values)
      325    0.003    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
       35    0.003    0.000    0.047    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:57(__init__)
        5    0.003    0.001    0.003    0.001 {method 'copy_from_bbox' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
    34052    0.003    0.000    0.003    0.000 {method 'lstrip' of 'str' objects}
      139    0.003    0.000    0.058    0.000 <frozen importlib._bootstrap_external>:849(get_code)
      766    0.003    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:1188(score_stretch)
     3147    0.003    0.000    0.003    0.000 C:\Program Files\JetBrains\PyCharm Community Edition 2022.2.3\plugins\python-ce\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:166(_unpack_opargs)
       25    0.003    0.000    0.003    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       28    0.003    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\util.py:182(_collapse_string_to_ranges)
      766    0.003    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:1130(score_family)
     4390    0.003    0.000    0.003    0.000 {built-in method numpy.seterrobj}
     2972    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x00007FFEB001B810}
     2230    0.003    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:577(name)
        5    0.002    0.000    0.006    0.001 C:\Program Files\JetBrains\PyCharm Community Edition 2022.2.3\plugins\python-ce\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:192(_update_label_offsets)
      117    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
      246    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:99(__init__)
     1125    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:5473(__getattr__)
     2223    0.002    0.000    0.011    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
     6825    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
       12    0.002    0.000    0.033    0.003 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1403(get_setters)
5235/5222    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
    20854    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
        1    0.002    0.002    0.002    0.002 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_cm_listed.py:1(<module>)
     2192    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2094(is_integer)
 1617/214    0.002    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
     1252    0.002    0.000    0.023    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:574(__setitem__)
     7965    0.002    0.000    0.013    0.000 {built-in method builtins.next}
        1    0.002    0.002    0.002    0.002 C:\Users\liuha\Desktop\TBM_3.0\src\model\RTM_initial.py:767(calc_sun_angles)
    164/7    0.002    0.000    0.425    0.061 {built-in method builtins.exec}
     1231    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:124(splitdrive)
     2533    0.002    0.000    0.037    0.000 C:\Users\liuha\anaconda3\lib\re.py:289(_compile)
     2195    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_ufunc_config.py:429(__init__)
    10764    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_mathtext.py:2507(<genexpr>)
     1107    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1141(needs_i8_conversion)
     2192    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\nanops.py:79(check)
     1096    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\util\_validators.py:117(_check_for_invalid_keys)
     1120    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\flags.py:83(allows_duplicate_labels)
        2    0.002    0.001    0.002    0.001 C:\Users\liuha\Desktop\TBM_3.0\src\model\SIF.py:11(sip_cx)
     1176    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:2094(_setattr_cm)
  617/210    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:174(getwidth)
     1096    0.002    0.000    0.121    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:923(_slice)
4375/4015    0.002    0.000    0.003    0.000 {built-in method builtins.hash}
     1949    0.002    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\re.py:188(match)
    19214    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:2539(kind)
      940    0.002    0.000    0.002    0.000 {method 'search' of 're.Pattern' objects}
     1755    0.002    0.000    0.026    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1422(is_alias)
     2488    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\generic.py:43(_check)
        5    0.002    0.000    0.002    0.000 {built-in method drawImage}
      429    0.002    0.000    0.037    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1356(get_valid_values)
     1368    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:356(pchanged)
        3    0.002    0.001    0.002    0.001 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\twodim_base.py:229(diag)
     2090    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:254(get)
  221/114    0.002    0.000    0.020    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:435(_parse_sub)
       12    0.002    0.000    0.021    0.002 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1328(get_aliases)
      590    0.002    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:61(isabs)
     1014    0.002    0.000    0.034    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:3020(bind)
      885    0.002    0.000    0.007    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:178(to_rgba)
      726    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:207(set_children)
     2846    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:2809(<genexpr>)
      150    0.002    0.000    0.025    0.000 <frozen importlib._bootstrap>:890(_find_spec)
     1324    0.002    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1750(__init__)
     1426    0.002    0.000    0.013    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:259(process)
     1506    0.002    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:132(_is_nth_color)
      286    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:697(__hash__)
  281/181    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2401(get_affine)
       73    0.001    0.000    0.034    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:287(_get_layout)
   260/11    0.001    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:776(_parseNoCache)
    11883    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      177    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\deprecation.py:183(deprecate)
       40    0.001    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:719(format_data_short)
     8780    0.001    0.000    0.001    0.000 {built-in method numpy.geterrobj}
     2512    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:233(__next)
    156/1    0.001    0.000    0.428    0.428 <frozen importlib._bootstrap>:986(_find_and_load)
      747    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1867(__init__)
      717    0.001    0.000    0.032    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:2839(from_callable)
      746    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:493(unwrap)
     1154    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:62(_path_join)
      404    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\copy.py:66(copy)
     2758    0.001    0.000    0.001    0.000 {method 'expandtabs' of 'str' objects}
      278    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:294(cache_from_source)
      147    0.001    0.000    0.019    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:625(realpath)
     3639    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:164(__getitem__)
    12405    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:2527(name)
      766    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
     1133    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_list_like}
        5    0.001    0.000    0.001    0.000 {built-in method eraseRect}
     1096    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:293(_slice)
      413    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\functools.py:34(update_wrapper)
       71    0.001    0.000    0.010    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\lines.py:744(draw)
     3288    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5710(_validate_indexer)
      245    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:780(__init__)
     1105    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:756(_reset_identity)
      647    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:82(_stale_axes_callback)
       60    0.001    0.000    0.005    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\lines.py:660(recache)
       11    0.001    0.000    0.070    0.006 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1452(pprint_setters)
      277    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
      621    0.001    0.000    0.008    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:137(is_color_like)
     2225    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:144(classes)
       72    0.001    0.000    0.010    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:1287(_preprocess_data)
     1429    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.ndarray' objects}
      370    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2311(__init__)
     1107    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:184(is_array_like)
      323    0.001    0.000    0.054    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1152(set)
       60    0.001    0.000    0.007    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:665(draw)
    182/2    0.001    0.000    0.149    0.074 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
     1146    0.001    0.000    0.009    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\_methods.py:53(_any)
      188    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:989(<listcomp>)
     3288    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3705(is_int)
     2060    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:107(__init__)
      766    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:1122(_expand_aliases)
      246    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\markers.py:296(_set_marker)
      290    0.001    0.000    0.023    0.000 C:\Program Files\JetBrains\PyCharm Community Edition 2022.2.3\plugins\python-ce\helpers\pydev\pydevd_file_utils.py:245(_NormPath)
  151/150    0.001    0.000    0.022    0.000 <frozen importlib._bootstrap_external>:1302(_get_spec)
     2714    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\util.py:185(is_consecutive)
       73    0.001    0.000    0.018    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:772(get_patch_transform)
     8898    0.001    0.000    0.001    0.000 {function RcParams.__getitem__ at 0x0000015301628940}
     1111    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:542(_get_axis_number)
      162    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:214(_to_rgba_no_colorcycle)
     3400    0.001    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
        2    0.001    0.000    0.005    0.003 C:\Users\liuha\anaconda3\lib\json\decoder.py:343(raw_decode)
      667    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\contextlib.py:82(__init__)
       84    0.001    0.000    0.015    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:129(__init__)
     2225    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:146(<lambda>)
      149    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:477(_init_module_attrs)
      114    0.001    0.000    0.003    0.000 C:\Users\liuha\anaconda3\lib\sre_compile.py:536(_compile_info)
      325    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1791(<dictcomp>)
       24    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
     3400    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\abc.py:96(__instancecheck__)
      445    0.001    0.000    0.004    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\font_manager.py:955(_json_decode)
       22    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\collections\__init__.py:313(namedtuple)
     2138    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
       12    0.001    0.000    0.001    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.001    0.001    0.015    0.015 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:1(<module>)
       52    0.001    0.000    0.038    0.001 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:864(get_window_extent)
     6713    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:822(get_animated)
       45    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\sre_compile.py:276(_optimize_charset)
      195    0.001    0.000    0.009    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1447(transform)
     1648    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:100(check_in_list)
    149/2    0.001    0.000    0.427    0.213 <frozen importlib._bootstrap>:650(_load_unlocked)
     7066    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
       39    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.point_in_path}
      667    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\contextlib.py:238(helper)
      222    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:455(__init__)
     3176    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\enum.py:562(__new__)
      145    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\ntpath.py:180(split)
      615    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
      404    0.001    0.000    0.002    0.000 C:\Users\liuha\anaconda3\lib\copy.py:258(_reconstruct)
     1154    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
      115    0.001    0.000    0.001    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:1131(update_from)
