wl	t1	t3	t4	t5	t12	t16
1489	66.984676	0.010174	0.4219642	0.0316194	0.0044576	1.87E-08
1490	67.0495275	0.008829	0.35856525	0.02650375	0.00434375	1.71E-08
1491	67.491618	0.0113618	0.478167	0.0360982	0.0064274	1.44E-08
1492	66.24571	0.0090255	0.35328225	0.025892	0.00333525	2.04E-08
1493	67.599324	0.0115946	0.4015432	0.0306248	0.0048084	1.61E-08
1494	67.07554	0.01295525	0.4707435	0.036104	0.006715	1.46E-08
1495	66.72993	0.011841	0.456441	0.0344166	0.005867	1.64E-08
1496	65.393375	0.0119995	0.46887025	0.0350745	0.005917	1.70E-08
1497	65.532284	0.014936	0.598241	0.0460026	0.0100326	1.25E-08
1498	66.7652225	0.012389	0.47042	0.03473975	0.006432	1.56E-08
1499	65.634028	0.0154058	0.5906052	0.0454158	0.009215	1.39E-08
1500	66.643005	0.018488	0.6702225	0.052624	0.0134795	1.01E-08
1501	66.587945	0.01712825	0.67456175	0.05078225	0.01162375	1.27E-08
1502	66.07839	0.0183246	0.6962158	0.053824	0.0130126	1.08E-08
1503	58.4683175	0.01439175	0.5485595	0.04075475	0.00795225	1.60E-08
1504	61.87964	0.0110952	0.3850446	0.0286754	0.0045348	1.87E-08
1505	61.59238	0.013344	0.51652625	0.038188	0.00734675	1.75E-08
1506	62.90488	0.0206148	0.7549536	0.0590574	0.0159896	9.42E-09
1507	65.1479225	0.02073725	0.7573395	0.058963	0.01591225	9.26E-09
1508	64.91433	0.01913275	0.70399475	0.0546355	0.0141	1.07E-08
1509	63.857742	0.013698	0.4937558	0.0368062	0.0078248	1.80E-08
1510	65.3392375	0.02157925	0.791474	0.06121825	0.01727575	8.33E-09
1511	65.645208	0.0202148	0.739345	0.0574282	0.0151458	1.07E-08
1512	64.488495	0.021835	0.7534315	0.059165	0.01693675	8.51E-09
1513	64.5474175	0.019601	0.7148645	0.0553745	0.014229	1.15E-08
1514	63.880682	0.0178172	0.6266672	0.0482476	0.0115834	1.50E-08
1515	64.6951875	0.022787	0.800879	0.06249025	0.0184835	7.53E-09
1516	63.96895	0.0210835	0.728561	0.05692775	0.01607475	1.01E-08
1517	63.91453	0.0187834	0.714371	0.0545304	0.0136286	1.37E-08
1518	64.728675	0.02077525	0.71196925	0.05518475	0.01535475	1.07E-08
1519	63.76088	0.017856	0.68365625	0.0509805	0.01240775	1.62E-08
1520	64.340452	0.0202198	0.7434738	0.0569862	0.0151668	1.26E-08
1521	63.1275025	0.0256395	0.87770125	0.06918825	0.02251025	3.86E-09
1522	62.17757	0.02221075	0.7908525	0.06116475	0.017923	9.69E-09
1523	63.861718	0.0242346	0.8463222	0.066007	0.0206646	6.48E-09
1524	63.9743	0.02428025	0.85048425	0.0662275	0.020757	6.39E-09
1525	62.2374475	0.02099975	0.7747745	0.05913475	0.01642825	1.19E-08
1526	64.116608	0.0208454	0.7865462	0.0599964	0.0164954	1.22E-08
1527	63.2433125	0.02128475	0.76112825	0.05829	0.01649425	1.20E-08
1528	63.8093025	0.02466325	0.86552125	0.067329	0.0213625	5.64E-09
1529	63.560725	0.02352075	0.8258245	0.0638885	0.019568	8.04E-09
1530	60.34913	0.0219792	0.8106112	0.061893	0.0178764	1.09E-08
1531	63.64957	0.0219235	0.79698675	0.061107	0.0177785	1.14E-08
1532	63.4902	0.0253615	0.87482775	0.06809175	0.022191	4.65E-09
1533	62.7809125	0.02514075	0.87012875	0.0675935	0.021877	5.05E-09
1534	62.178088	0.0246044	0.8576854	0.0663308	0.0211414	6.16E-09
1535	62.12325	0.02315	0.8298965	0.06360275	0.019306	9.26E-09
1536	62.869265	0.02396825	0.85351	0.06558025	0.020493	7.43E-09
1537	62.951405	0.02381375	0.847812	0.06501275	0.0202345	7.99E-09
1538	61.57112	0.0253766	0.877139	0.0678052	0.0222742	4.99E-09
1539	62.431295	0.02397	0.85407125	0.065562	0.020542	7.76E-09
1540	60.277465	0.02555775	0.8743205	0.06747525	0.0223485	4.68E-09
1541	61.12198	0.025063	0.8718465	0.067113	0.0218525	5.52E-09
1542	61.663618	0.0241014	0.8557518	0.0654744	0.0206412	7.75E-09
1543	61.9107025	0.024494	0.86756475	0.06644275	0.021271	6.84E-09
1544	62.23525	0.023081	0.84392025	0.0640005	0.01956675	1.04E-08
1545	62.22452	0.0257365	0.887316	0.068255	0.02283925	4.41E-09
1546	62.20665	0.02465475	0.872629	0.0667155	0.02152575	6.64E-09
1547	61.911285	0.025027	0.8808005	0.06741325	0.0220525	5.78E-09
1548	59.752946	0.025323	0.885461	0.0678026	0.0224286	5.21E-09
1549	61.061775	0.02573675	0.8901435	0.0681985	0.02290975	4.48E-09
1550	60.675055	0.02548625	0.8878395	0.0678745	0.022633	5.01E-09
1551	60.529315	0.02488225	0.88136025	0.06713825	0.0219355	6.20E-09
1552	61.5375	0.0239865	0.8698045	0.06585075	0.02090275	8.43E-09
1553	61.0438875	0.0256015	0.89114875	0.06798625	0.022816	4.75E-09
1554	58.98396	0.0253382	0.8874828	0.06755	0.022505	5.47E-09
1555	59.9567	0.02552975	0.8909335	0.06778775	0.02274925	4.98E-09
1556	58.6777275	0.02586525	0.89525325	0.06813525	0.02315675	4.31E-09
1557	60.66209	0.0257035	0.89431675	0.06797775	0.022988	4.59E-09
1558	60.1068725	0.02578825	0.89546975	0.06803325	0.0230935	4.40E-09
1559	60.17976	0.0253535	0.8910955	0.06752525	0.022595	5.32E-09
1560	59.03482	0.025409	0.89212525	0.06752075	0.0226685	5.28E-09
1561	60.5608175	0.0253165	0.891292	0.06735525	0.02256775	5.53E-09
1562	60.5197775	0.02513075	0.88913575	0.0670745	0.022362	6.08E-09
1563	59.67032	0.024784	0.8858022	0.0666516	0.021965	6.91E-09
1564	58.9471825	0.02456725	0.88404125	0.06634975	0.02172425	7.46E-09
1565	59.597345	0.02549975	0.8959705	0.06752525	0.0228475	4.98E-09
1566	58.6837675	0.024801	0.88793925	0.066638	0.0220295	6.85E-09
1567	58.7610975	0.02492625	0.888961	0.06668525	0.0221605	6.52E-09
1568	57.9401225	0.0244415	0.879961	0.06576425	0.02151075	7.94E-09
1569	58.8076325	0.0240005	0.86551525	0.064461	0.0207805	9.28E-09
1570	57.6546475	0.02324075	0.8338405	0.0617335	0.01938375	1.17E-08
1571	59.3302225	0.02161525	0.79106975	0.05732075	0.01710275	1.63E-08
1572	59.4081975	0.02245625	0.790639	0.0581715	0.017797	1.49E-08
1573	58.2381225	0.022224	0.79337175	0.0577005	0.0176745	1.50E-08
1574	59.1930825	0.02278325	0.820384	0.059939	0.0187365	1.31E-08
1575	53.0571325	0.02437125	0.8709805	0.06465125	0.02123225	8.38E-09
1576	58.149715	0.02393025	0.86103925	0.06372475	0.02061475	9.77E-09
1577	52.111205	0.0230425	0.815539	0.05991825	0.01882125	1.32E-08
1578	57.113045	0.02299775	0.82119325	0.06024775	0.01897475	1.35E-08
1579	57.41783	0.02294325	0.82907875	0.06066275	0.019088	1.41E-08
1580	58.35485	0.0232765	0.83503275	0.06133	0.0194965	1.28E-08
1581	58.7286375	0.02353275	0.84811675	0.062302	0.02001375	1.18E-08
1582	55.51179	0.0239285	0.8606695	0.063291	0.0206345	1.06E-08
1583	56.5490175	0.02343625	0.8632995	0.06332225	0.0202695	1.22E-08
1584	56.46205	0.02437125	0.881972	0.06488325	0.0215075	8.83E-09
1585	57.8274375	0.024473	0.88807325	0.0653525	0.02173725	8.32E-09
1586	57.0031225	0.02431025	0.88779725	0.06520725	0.02159875	9.25E-09
1587	56.1386975	0.0239555	0.886551	0.06492775	0.02125	1.04E-08
1588	55.095605	0.02476225	0.89850425	0.06603675	0.02224925	7.09E-09
1589	50.58637	0.02485275	0.89928975	0.06603075	0.0223505	6.97E-09
1590	54.0701975	0.0242765	0.89269775	0.0653085	0.021677	9.22E-09
1591	52.72408	0.0247965	0.9004515	0.0659885	0.0223285	6.98E-09
1592	56.0395675	0.02378925	0.8866735	0.06460075	0.021104	1.14E-08
1593	57.3377225	0.02460625	0.8990195	0.0656985	0.0221215	7.74E-09
1594	56.93907	0.023829	0.88942725	0.0646925	0.02121525	1.13E-08
1595	57.4081975	0.0244375	0.89767475	0.065418	0.021938	8.51E-09
1596	53.758345	0.0241235	0.893506	0.0649655	0.0215635	9.96E-09
1597	56.2411225	0.0232645	0.88204225	0.06378625	0.02052575	1.40E-08
1598	57.201945	0.0240555	0.8887615	0.06440775	0.02138075	1.03E-08
1599	55.5548525	0.02336225	0.86939575	0.06274525	0.02031175	1.36E-08
1600	56.66364333	0.022837	0.840910667	0.060481333	0.019204333	1.66E-08
1601	54.7242525	0.0220005	0.8247825	0.05857025	0.01819325	2.09E-08
1602	55.77351	0.02193375	0.80165425	0.05742575	0.017577	2.26E-08
1603	55.47447	0.022297	0.8007195	0.0574415	0.01788025	2.07E-08
1604	55.973765	0.02214525	0.81323025	0.05771175	0.01804375	2.04E-08
1605	54.735995	0.02324825	0.8625005	0.0616815	0.02007575	1.40E-08
1606	54.9607025	0.023664	0.875359	0.0628405	0.02073075	1.22E-08
1607	55.2376825	0.02265325	0.85144575	0.0602555	0.01934525	1.74E-08
1608	55.5847425	0.02159925	0.826867	0.058026	0.01795	2.40E-08
1609	55.47515333	0.02141	0.821475	0.056929333	0.017655667	2.43E-08
1610	51.96519	0.02211425	0.83450475	0.05878575	0.01854	2.14E-08
1611	53.4661625	0.021875	0.8378005	0.05887675	0.01842825	2.32E-08
1612	53.510025	0.0225475	0.85652425	0.06048	0.01935425	1.87E-08
1613	54.8326325	0.02245075	0.8654385	0.06107575	0.01944675	1.94E-08
1614	54.496585	0.023336	0.882633	0.0627105	0.02060875	1.42E-08
1615	55.20627333	0.023402667	0.883241333	0.062859	0.020677	1.41E-08
1616	51.3870125	0.02373575	0.89300275	0.06357225	0.0211985	1.22E-08
1617	53.2366525	0.02307275	0.887557	0.06299575	0.0204875	1.60E-08
1618	54.46271	0.0238	0.89837575	0.0638785	0.0213815	1.12E-08
1619	54.51028	0.02316375	0.891644	0.0631595	0.020661	1.55E-08
1620	52.09919	0.023896	0.902109	0.064061	0.021557	1.06E-08
1621	52.42605667	0.023867333	0.902219667	0.063988667	0.021533667	1.09E-08
1622	53.15805	0.023857	0.902732	0.06394575	0.0215365	1.09E-08
1623	54.4995225	0.023889	0.90432875	0.064034	0.0216035	1.06E-08
1624	54.72962	0.02382225	0.902816	0.06385125	0.0215075	1.10E-08
1625	53.327715	0.02349275	0.90083825	0.06357425	0.021164	1.31E-08
1626	54.20176	0.023704333	0.901336333	0.063561667	0.021366	1.21E-08
1627	53.88805	0.02376725	0.903542	0.06370075	0.02147475	1.12E-08
1628	54.3868575	0.02360075	0.90148775	0.063461	0.0212765	1.23E-08
1629	54.42818	0.023678	0.90322275	0.06355525	0.0213865	1.17E-08
1630	52.84259333	0.023709	0.9049	0.063628	0.021454333	1.14E-08
1631	53.93667	0.023341	0.89573475	0.06278475	0.02091075	1.46E-08
1632	53.6740275	0.02278975	0.89342625	0.06243725	0.02037625	1.90E-08
1633	53.119275	0.02287375	0.89057525	0.06223425	0.0203735	1.78E-08
1634	51.66901667	0.023467	0.903031333	0.063194	0.021191333	1.30E-08
1635	53.2482725	0.02276	0.8898645	0.06184275	0.0202625	1.98E-08
1636	53.1637175	0.023232	0.899118	0.062798	0.020892	1.48E-08
1637	50.79047	0.0232115	0.90059925	0.06276	0.0209055	1.51E-08
1638	51.67069333	0.022418	0.87215	0.060510333	0.019599333	2.30E-08
1639	49.10362	0.0229335	0.89568925	0.062202	0.020547	1.81E-08
1640	50.495095	0.02154225	0.8551825	0.0588125	0.018463	3.36E-08
1641	50.0426625	0.02305825	0.8947255	0.062073	0.0206325	1.68E-08
1642	49.82957	0.022619667	0.889046	0.061535667	0.020112333	2.08E-08
1643	51.3252225	0.02232675	0.866884	0.05977075	0.019404	2.50E-08
1644	50.8771225	0.02305425	0.89698525	0.06203425	0.02068	1.63E-08
1645	50.26455	0.022259333	0.889948	0.061302667	0.019824	2.47E-08
1646	51.2582725	0.021221	0.8518195	0.058237	0.0181575	3.76E-08
1647	51.50381	0.0228615	0.89777625	0.0618795	0.0205245	1.81E-08
1648	51.51547	0.021580333	0.857825	0.058598667	0.018556	3.23E-08
1649	50.68818	0.022144	0.883126	0.0605785	0.01955775	2.56E-08
1650	51.496585	0.0222335	0.88984725	0.0609685	0.01979175	2.50E-08
1651	50.17087667	0.021745333	0.85001	0.057988	0.018547333	3.28E-08
1652	51.3139325	0.021502	0.87471675	0.0596365	0.01886	3.71E-08
1653	50.812055	0.021703	0.882967	0.060171	0.01920975	3.38E-08
1654	51.21377667	0.021424333	0.865884	0.058377333	0.018648667	3.47E-08
1655	50.317035	0.0221765	0.8948015	0.061048	0.01985	2.60E-08
1656	51.1544875	0.021242	0.8758785	0.0592675	0.01862075	3.82E-08
1657	51.15333	0.021499667	0.886455333	0.06019	0.019068	3.48E-08
1658	50.94782	0.0221015	0.8977395	0.06104725	0.01985375	2.71E-08
1659	50.165705	0.02252925	0.89983925	0.061241	0.02027575	2.11E-08
1660	50.74134667	0.022266667	0.900886667	0.061201667	0.020063333	2.47E-08
1661	50.9579775	0.0215945	0.88724775	0.059901	0.01922375	3.80E-08
1662	50.74572	0.020358333	0.869670667	0.058265	0.017721667	5.40E-08
1663	50.351635	0.02220225	0.9013395	0.061072	0.02001325	2.52E-08
1664	49.98203	0.02177425	0.89134325	0.06014525	0.01942975	3.42E-08
1665	50.14098	0.022046333	0.887797333	0.059925667	0.019593	2.81E-08
1666	49.3652625	0.018161	0.75312575	0.04948075	0.01371775	9.70E-08
1667	49.90271333	0.021256	0.872	0.058419667	0.018537667	3.96E-08
1668	49.104805	0.0223	0.899802	0.060698	0.02006575	2.43E-08
1669	49.1157325	0.020746	0.88202275	0.05880325	0.018311	5.03E-08
1670	49.92425	0.022330333	0.906241667	0.061056333	0.020236667	2.28E-08
1671	49.5348225	0.021334	0.890429	0.05953825	0.01901075	3.94E-08
1672	46.87173	0.021427333	0.897981333	0.060009667	0.019263667	3.73E-08
1673	48.5794525	0.02194925	0.9037135	0.06057825	0.0198385	2.89E-08
1674	48.931605	0.021185	0.885623	0.05896175	0.01877325	4.11E-08
1675	48.75875	0.02156	0.899601	0.060072	0.019403333	3.53E-08
1676	47.4874625	0.02103725	0.88936575	0.059039	0.01873175	4.73E-08
1677	47.81489333	0.020668	0.884946333	0.058517667	0.018306667	5.41E-08
1678	48.08585	0.02022325	0.8652005	0.0570935	0.01752525	6.38E-08
1679	47.53298	0.022231667	0.910013667	0.060769667	0.020231333	2.33E-08
1680	46.064765	0.021396	0.898475	0.059652	0.01923525	3.95E-08
1681	43.95958667	0.021453	0.891421333	0.058981667	0.019138667	3.59E-08
1682	45.4867925	0.02181675	0.90511325	0.0601955	0.0197525	3.01E-08
1683	46.61645333	0.021593667	0.904073667	0.059936	0.01953	3.48E-08
1684	47.374355	0.0196935	0.84396625	0.0554825	0.016806	8.66E-08
1685	47.7345475	0.0220535	0.90916725	0.06029975	0.02005025	2.63E-08
1686	46.99253	0.021451333	0.904238667	0.059785	0.0194	3.62E-08
1687	47.4383425	0.0209905	0.87819525	0.057882	0.01847525	5.34E-08
1688	47.36585667	0.021732333	0.906771	0.059922667	0.019706333	3.14E-08
1689	46.6017575	0.0210115	0.8927805	0.05876775	0.01878375	4.99E-08
1690	47.5874	0.021209667	0.901045	0.059233667	0.019113667	4.31E-08
1691	47.5606425	0.0178035	0.76866475	0.04979275	0.01381775	1.52E-07
1692	47.67892667	0.019997667	0.879429333	0.057348333	0.017608333	7.33E-08
1693	47.465625	0.02170225	0.908751	0.05975675	0.0197225	3.14E-08
1694	47.4096	0.019522333	0.864763667	0.056095	0.016942	9.07E-08
1695	47.4062	0.02156775	0.9056705	0.0594005	0.0195335	3.47E-08
1696	47.14073667	0.021525667	0.909144	0.059606667	0.01957	3.40E-08
1697	47.06413	0.014817333	0.696904333	0.043507333	0.010466333	2.60E-07
1698	46.978205	0.02099525	0.8980095	0.058608	0.0188665	4.74E-08
1699	46.89259667	0.021313	0.906603333	0.059228	0.019322667	3.85E-08
1700	46.4347175	0.0193285	0.856811	0.05522225	0.016673	1.04E-07
1701	45.95420667	0.017988	0.791657	0.050666333	0.014668667	1.54E-07
1702	46.19783	0.0212275	0.9036165	0.058828	0.019182	4.14E-08
1703	44.91969333	0.020869	0.894085667	0.058027333	0.018659333	5.15E-08
1704	46.3047225	0.019141	0.86021225	0.0551465	0.0165715	1.13E-07
1705	46.35729333	0.019672667	0.877672	0.056481	0.017289	8.74E-08
1706	45.99958	0.01954625	0.863981	0.0554555	0.016974	1.00E-07
1707	45.65242333	0.018271	0.832518	0.052921333	0.015392667	1.52E-07
1708	44.46996667	0.018296333	0.821009333	0.05227	0.015175	1.48E-07
1709	45.45203	0.0159895	0.7117225	0.04496175	0.01212325	2.50E-07
1710	45.92222	0.020904333	0.903138333	0.058290667	0.018879667	4.90E-08
1711	42.83234	0.0194965	0.859289	0.05501825	0.0168565	1.07E-07
1712	45.54642333	0.020394333	0.896963	0.057651667	0.018303	6.56E-08
1713	45.66304	0.019421	0.881233333	0.056215333	0.017152333	1.02E-07
1714	45.6300425	0.01610675	0.7556485	0.04732325	0.012582	2.39E-07
1715	45.63779667	0.017984	0.812952	0.051586	0.014900667	1.70E-07
1716	45.04339	0.0176435	0.7993865	0.05069175	0.01460975	1.74E-07
1717	45.31478	0.020301	0.898783	0.057484333	0.018249	6.86E-08
1718	44.3283	0.020306667	0.901060667	0.057583667	0.018305333	6.78E-08
1719	45.0963025	0.020668	0.9066455	0.058034	0.018739	5.47E-08
1720	44.50301	0.019341333	0.881725333	0.055968	0.017089	1.09E-07
1721	44.05049	0.0146415	0.65688275	0.0411445	0.0106385	3.26E-07
1722	44.67400333	0.019183667	0.881322333	0.055781	0.016914667	1.11E-07
1723	42.6054	0.018636667	0.872804333	0.055070333	0.016274333	1.30E-07
1724	43.2724475	0.0130215	0.61527625	0.03789875	0.00869825	3.99E-07
1725	43.71439667	0.015918333	0.764327667	0.04747	0.012607333	2.91E-07
1726	44.09424333	0.017705333	0.805890667	0.050490667	0.014585667	2.04E-07
1727	44.08307	0.019208	0.88191275	0.055537	0.01696125	1.15E-07
1728	42.7478	0.018204333	0.866684333	0.054219333	0.015799	1.60E-07
1729	43.75908667	0.014591333	0.690277667	0.042648333	0.01036	3.79E-07
1730	43.8841	0.0197355	0.89679425	0.056583	0.01769975	8.91E-08
1731	43.51555	0.019267	0.886118333	0.055656333	0.017073333	1.11E-07
1732	43.06313	0.011077	0.592435667	0.034967667	0.007277667	6.40E-07
1733	40.56514	0.0158565	0.757839	0.0466555	0.012819	2.75E-07
1734	41.45571667	0.018297333	0.876553	0.054602667	0.016046333	1.58E-07
1735	41.90271667	0.018882667	0.884605667	0.055289	0.016708333	1.30E-07
1736	39.883445	0.012613	0.6615425	0.0395	0.00857525	4.96E-07
1737	39.30905667	0.013380667	0.656956667	0.039952667	0.009694	4.49E-07
1738	41.20897	0.017301667	0.852527333	0.052602333	0.014762667	2.24E-07
1739	41.8808475	0.01822075	0.87505675	0.05433475	0.01596425	1.69E-07
1740	42.27237	0.013233333	0.676351333	0.040757667	0.009092	4.91E-07
1741	41.05672	0.012614	0.637784667	0.038516333	0.009454	4.99E-07
1742	42.448935	0.0143295	0.72832175	0.04430325	0.01111875	4.67E-07
1743	42.08132	0.017758333	0.869394333	0.053561667	0.015476333	2.05E-07
1744	42.69258	0.015984667	0.805954667	0.049204333	0.013173333	3.45E-07
1745	41.99820667	0.014748	0.742788	0.044506333	0.011515333	3.77E-07
1746	41.5482175	0.01557475	0.81936425	0.0498205	0.012965	3.71E-07
1747	40.62835	0.004599667	0.201494333	0.010765	0.000941667	1.28E-06
1748	42.22940667	0.014068667	0.760218333	0.045015667	0.011039	4.63E-07
1749	41.712575	0.01653925	0.85137175	0.05185175	0.01410525	2.88E-07
1750	41.58582333	0.017489	0.869962	0.053249	0.015219333	2.25E-07
1751	41.20429	0.013461667	0.741146	0.044172333	0.010178333	5.74E-07
1752	41.63246333	0.012246	0.636847667	0.037965333	0.008993333	5.63E-07
1753	41.70753	0.0162505	0.83458225	0.05069625	0.01362775	3.28E-07
1754	41.71553667	0.016933667	0.866132667	0.052656	0.014675333	2.64E-07
1755	41.25309333	0.010721667	0.572654333	0.033114667	0.006719667	7.60E-07
1756	41.71749	0.013085333	0.781930333	0.046115333	0.010281	5.95E-07
1757	41.750975	0.00777175	0.4418275	0.0252975	0.004089	1.04E-06
1758	41.30265667	0.013541	0.783972333	0.046286667	0.010819333	5.91E-07
1759	41.46979667	0.017393667	0.877159667	0.053301	0.015259333	2.37E-07
1760	41.30015333	0.016633	0.859392667	0.0518	0.014320667	3.08E-07
1761	40.98759	0.01206325	0.6787405	0.03929525	0.0085965	7.18E-07
1762	40.00334333	0.012215667	0.658306667	0.038583	0.008792667	6.96E-07
1763	40.52767	0.008792333	0.541189	0.030538	0.005047667	1.10E-06
1764	40.30218667	0.015225	0.834591333	0.049824333	0.012718333	4.30E-07
1765	41.13763667	0.012286	0.754442333	0.043973667	0.009296333	7.66E-07
1766	41.0309825	0.00516525	0.28182675	0.015369	0.00195675	1.27E-06
1767	40.82707667	0.012086	0.717754	0.041527	0.008838333	8.34E-07
1768	40.22959667	0.011327333	0.661747333	0.037776	0.007662	8.90E-07
1769	40.70943667	0.012074667	0.730772	0.042139333	0.008850667	8.32E-07
1770	40.15919667	0.008583667	0.502215667	0.028695667	0.004645333	1.38E-06
1771	40.3366475	0.009898	0.58329925	0.032758	0.0060665	1.07E-06
1772	40.46279667	0.013401667	0.763201	0.044371	0.010343	6.74E-07
1773	40.53669667	0.011861333	0.715692	0.041118	0.008586667	8.93E-07
1774	40.40302	0.006511333	0.330374333	0.018109	0.002530333	1.38E-06
1775	40.01031333	0.009301333	0.575425333	0.032402667	0.005518333	1.27E-06
1776	39.80830667	0.005177333	0.282808	0.015017667	0.00183	1.59E-06
1777	38.9658325	0.00889325	0.559518	0.031273	0.00529875	1.40E-06
1778	39.63574667	0.007844	0.475871333	0.026674	0.004216667	1.40E-06
1779	39.31679333	0.004207667	0.215381	0.010827	0.001158333	1.66E-06
1780	39.65096	0.009348	0.624399	0.035076	0.005870333	1.38E-06
1781	39.66996333	0.005505	0.333009333	0.018391	0.002650333	1.37E-06
1782	39.12706	0.006908667	0.446235333	0.024542667	0.003716333	1.75E-06
1783	39.18208	0.00915775	0.59144925	0.033254	0.00551225	1.42E-06
1784	39.16853333	0.005206667	0.332342667	0.017607	0.001946667	2.47E-06
1785	38.83256667	0.002868333	0.163245667	0.008456667	0.000804667	1.69E-06
1786	39.11278333	0.003280667	0.171532333	0.008423333	0.000641	2.25E-06
1787	39.48860333	0.004396333	0.269973333	0.013627333	0.001228	2.23E-06
1788	39.38293	0.007598333	0.528349333	0.029045333	0.004225667	1.81E-06
1789	39.24717667	0.007131	0.489202667	0.026747667	0.003783333	1.80E-06
1790	39.01091667	0.008430333	0.616363333	0.034129333	0.005323333	1.78E-06
1791	38.963525	0.0031255	0.13646125	0.006732	0.000428	2.49E-06
1792	38.70327333	0.003969333	0.199501667	0.010397	0.000864	2.25E-06
1793	38.28846	0.002537	0.142003	0.006941667	0.000473	2.76E-06
1794	38.44078333	0.002144333	0.080905	0.003965333	0.000226	2.96E-06
1795	38.57621667	0.002694333	0.140061333	0.006896667	0.000457	2.80E-06
1796	38.56262667	0.002963333	0.170582333	0.00831	0.000553667	2.87E-06
1797	38.25850667	0.002304	0.136079667	0.006566333	0.000407333	2.81E-06
1798	38.12219	0.003341333	0.164654333	0.008352333	0.000580333	2.71E-06
1799	38.45658	0.004241333	0.351819	0.018026333	0.001503333	3.76E-06
1800	38.32712333	0.001402	0.045504667	0.002155	0.000113	2.53E-06
1801	37.675585	0.00056675	0.00101725	3.83E-05	7.50E-07	4.29E-06
1802	37.17133333	0.001055	0.002981333	0.000148667	4.00E-06	2.64E-06
1803	37.45368333	0.001263	0.026632333	0.001180667	4.23E-05	2.92E-06
1804	37.92440333	0.001807667	0.049593	0.002296333	0.000102333	2.93E-06
1805	37.93174333	0.002083	0.102015667	0.004731333	0.000225333	4.69E-06
1806	37.71816	0.000302333	3.60E-05	1.67E-06	0	6.39E-06
1807	37.46837	0.000850667	0.00544	0.000219	5.00E-06	2.75E-06
1808	37.39344333	0.001323	0.046722667	0.002039	7.77E-05	4.17E-06
1809	37.64149667	0.001044	0.015568333	0.000639	1.90E-05	3.69E-06
1810	37.37416333	0.001311	0.027244667	0.001195667	4.00E-05	4.62E-06
1811	37.40204667	0.000258	3.33E-06	0	0	9.70E-06
1812	36.93943333	0.000684667	0.001922667	7.13E-05	1.67E-06	6.63E-06
1813	37.10672333	0.000342667	0.000123	5.67E-06	0	4.61E-06
1814	36.92070333	0.000959333	0.012707	0.000519333	1.40E-05	4.96E-06
1815	36.08814333	0.000733333	0.004945667	0.000201333	5.00E-06	6.62E-06
1816	35.78973333	0.000315333	1.27E-05	6.67E-07	0	7.06E-06
1817	34.67897667	0.000526	0.000269667	1.13E-05	0	5.73E-06
1818	32.25011	0.00074	0.003410333	0.000131	2.67E-06	6.68E-06
1819	34.43557333	0.00037	0.000218	7.67E-06	0	1.00E-05
1820	35.507325	0.00019225	5.83E-05	1.50E-06	0	1.02E-05
1821	35.86914667	7.80E-05	0	0	0	1.10E-05
1822	35.12795667	7.50E-05	0	0	0	1.11E-05
1823	35.15892	0.000437333	0.000869	3.10E-05	3.33E-07	8.85E-06
1824	36.35333333	0.000754	0.003057	0.000114	2.33E-06	8.94E-06
1825	36.06364667	0.000516333	4.87E-05	1.00E-06	0	8.91E-06
1826	36.17263667	4.57E-05	0	0	0	1.17E-05
1827	36.30149333	0.000223333	4.00E-06	0	0	1.18E-05
1828	36.13376333	0.000150333	6.67E-07	0	0	1.20E-05
1829	35.21996667	0.000115333	0	0	0	1.21E-05
1830	35.9583	0.000121333	0	0	0	1.22E-05
1831	36.014845	5.05E-05	0	0	0	1.24E-05
1832	36.09142	0.000153333	0	0	0	1.25E-05
1833	34.83084333	8.23E-05	0	0	0	1.26E-05
1834	35.90057333	0.000244333	1.33E-06	0	0	1.28E-05
1835	35.5381	5.33E-05	0	0	0	1.29E-05
1836	35.37656	8.53E-05	0	0	0	1.31E-05
1837	35.61321	4.63E-05	0	0	0	1.33E-05
1838	34.72845333	3.37E-05	0	0	0	1.34E-05
1839	35.45053	0.000151	0	0	0	1.36E-05
1840	34.77597667	4.57E-05	0	0	0	1.37E-05
1841	35.44757	0.000118333	0	0	0	1.39E-05
1842	34.77427333	3.10E-05	0	0	0	1.41E-05
1843	33.50828667	0.0001	0	0	0	1.43E-05
1844	35.04128667	0.000155	0	0	0	1.44E-05
1845	34.83732333	0.000302333	2.67E-06	0	0	1.46E-05
1846	34.93754667	0.000136667	0	0	0	1.48E-05
1847	32.93892	5.60E-05	0	0	0	1.50E-05
1848	33.93363	2.80E-05	0	0	0	1.51E-05
1849	34.58901333	9.63E-05	0	0	0	1.53E-05
1850	34.87474333	0.000105333	0	0	0	1.55E-05
1851	34.712235	7.80E-05	0	0	0	1.57E-05
1852	34.67030667	0.000265	6.67E-07	0	0	1.58E-05
1853	33.82190333	7.90E-05	0	0	0	1.60E-05
1854	34.28814	3.87E-05	0	0	0	1.62E-05
1855	34.40247333	0.000135333	0	0	0	1.64E-05
1856	33.02362667	0.000152	0	0	0	1.66E-05
1857	34.36916667	5.57E-05	0	0	0	1.68E-05
1858	34.24417	0.000166333	0	0	0	1.70E-05
1859	33.59444	0.000140333	0	0	0	1.72E-05
1860	33.19964	3.60E-05	0	0	0	1.74E-05
1861	33.762915	3.40E-05	0	0	0	1.76E-05
1862	33.21767	0.000339	3.33E-06	0	0	1.78E-05
