site_id       plot_id       grid_id       latitude      long          elev          slope         aspect        area          lat_c                 lon_c                 northing      easting       estbl_by                  tree_ht       sitedesc
325           "5"           " "           .             .             .             5             0             700           " "                   " "                   5326591       567340        "C.JARVIS"                .             " " 
326           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5316422       567350        "C.JARVIS"                .             " " 
326           "2"           " "           .             .             .             -999          315           700           " "                   " "                   5316496       567416        "C.JARVIS"                .             " " 
326           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5316344       567413        "C.JARVIS"                .             " " 
326           "4"           " "           .             .             .             5             270           700           " "                   " "                   5316342       567297        "C.JARVIS"                .             " " 
326           "5"           " "           .             .             .             10            40            700           " "                   " "                   5316488       567294        "C.JARVIS"                .             " " 
327           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5314719       569377        "C.JARVIS"                .             " " 
327           "2"           " "           .             .             .             6             45            700           " "                   " "                   5314781       569418        "C.JARVIS"                .             " " 
327           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5314659       569421        "C.JARVIS"                .             " " 
327           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5314651       569311        "C.JARVIS"                .             " " 
327           "5"           " "           .             .             .             12            340           700           " "                   " "                   5314785       569315        "C.JARVIS"                .             " " 
328           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5311625       569392        "C.JARVIS"                .             " " 
328           "2"           " "           .             .             .             10            315           700           " "                   " "                   5311706       569488        "C.JARVIS"                .             " " 
328           "3"           " "           .             .             .             6             225           700           " "                   " "                   5311541       569479        "C.JARVIS"                .             " " 
328           "4"           " "           .             .             .             5             135           700           " "                   " "                   5311532       569302        "C.JARVIS"                .             " " 
328           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5311703       569299        "C.JARVIS"                .             " " 
329           "1"           " "           .             .             .             15            330           700           " "                   " "                   5315638       552191        "C.JARVIS"                .             " " 
329           "2"           " "           .             .             .             7             0             700           " "                   " "                   5315700       552245        "C.JARVIS"                .             " " 
329           "3"           " "           .             .             .             10            120           700           " "                   " "                   5315547       552247        "C.JARVIS"                .             " " 
329           "4"           " "           .             .             .             20            250           700           " "                   " "                   5315558       552143        "C.JARVIS"                .             " " 
329           "5"           " "           .             .             .             5             340           700           " "                   " "                   5315692       552142        "C.JARVIS"                .             " " 
330           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5314731       551328        "C.JARVIS"                .             " " 
330           "2"           " "           .             .             .             15            45            700           " "                   " "                   5314798       551382        "C.JARVIS"                .             " " 
330           "3"           " "           .             .             .             5             120           700           " "                   " "                   5314640       551396        "C.JARVIS"                .             " " 
330           "4"           " "           .             .             .             5             290           700           " "                   " "                   5314656       551244        "C.JARVIS"                .             " " 
330           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5314797       551242        "C.JARVIS"                .             " " 
331           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5315072       548602        "C.JARVIS"                .             " " 
331           "2"           " "           .             .             .             10            30            700           " "                   " "                   5315152       548668        "C.JARVIS"                .             " " 
331           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5315006       548670        "C.JARVIS"                .             " " 
331           "4"           " "           .             .             .             10            200           700           " "                   " "                   5315010       548529        "C.JARVIS"                .             " " 
331           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5315151       548546        "C.JARVIS"                .             " " 
332           "1"           " "           .             .             .             30            110           700           " "                   " "                   5319129       552565        "C.JARVIS"                .             " " 
332           "2"           " "           .             .             .             15            110           700           " "                   " "                   5319178       552626        "C.JARVIS"                .             " " 
332           "3"           " "           .             .             .             2             157           700           " "                   " "                   5319068       552626        "C.JARVIS"                .             " " 
332           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5319068       552498        "C.JARVIS"                .             " " 
332           "5"           " "           .             .             .             27            295           700           " "                   " "                   5319172       552492        "C.JARVIS"                .             " " 
333           "1"           " "           .             .             .             35            270           700           " "                   " "                   5317995       553392        "C.JARVIS"                .             " " 
333           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5318074       553460        "C.JARVIS"                .             " " 
333           "3"           " "           .             .             .             5             67            700           " "                   " "                   5317940       553471        "C.JARVIS"                .             " " 
333           "4"           " "           .             .             .             20            337           700           " "                   " "                   5317934       553325        "C.JARVIS"                .             " " 
333           "5"           " "           .             .             .             5             0             700           " "                   " "                   5318074       553325        "C.JARVIS"                .             " " 
334           "1"           " "           .             .             .             3             45            700           " "                   " "                   5313610       554180        "C.JARVIS"                .             " " 
334           "2"           " "           .             .             .             5             225           700           " "                   " "                   5313672       554246        "C.JARVIS"                .             " " 
334           "3"           " "           .             .             .             5             225           700           " "                   " "                   5313556       554229        "C.JARVIS"                .             " " 
334           "4"           " "           .             .             .             30            315           700           " "                   " "                   5313543       554131        "C.JARVIS"                .             " " 
334           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5313664       554118        "C.JARVIS"                .             " " 
335           "1"           " "           .             .             .             5             315           700           " "                   " "                   5309942       552866        "C.JARVIS"                .             " " 
335           "2"           " "           .             .             .             5             0             700           " "                   " "                   5310010       552950        "C.JARVIS"                .             " " 
335           "3"           " "           .             .             .             2             320           700           " "                   " "                   5309851       552934        "C.JARVIS"                .             " " 
335           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5309867       552775        "C.JARVIS"                .             " " 
335           "5"           " "           .             .             .             10            315           700           " "                   " "                   5310032       552785        "C.JARVIS"                .             " " 
